Customer_ID,Name,Age,Gender,Tenure_Months,Total_Orders,Average_Order_Value,Days_Since_Last_Order,Return_Rate,Customer_Satisfaction_Score,City,Churn_Status
EC117390,Amira Borde,60.0,Male,33,168,19193.29,15.0,0.15,7.0,Nagpur,0
EC117391,Neysa Kanda,21.0,Male,15,9,,42.0,0.39,7.0,Nagpur,0
EC117392,Rati Mander,59.0,Male,57,23,7626.68,73.0,0.31,6.0,Bangalore,0
EC117393,Hansh Bhargava,21.0,Female,52,84,9948.54,58.0,0.42,6.0,Ahmedabad,0
EC117394,Darshit Shan,42.0,Male,59,215,16032.82,30.0,0.34,3.0,Chennai,0
EC117395,Jivin Dora,39.0,Female,65,79,17180.67,96.0,0.46,3.0,Jaipur,0
EC117396,Saanvi Shroff,58.0,Female,25,188,7931.14,138.0,0.44,7.0,Mumbai,1
EC117397,Yashvi Kapur,31.0,Male,6,8,5288.01,165.0,0.31,10.0,Hyderabad,1
EC117398,Aarav Sabharwal,42.0,Male,8,80,12576.49,148.0,0.43,3.0,Delhi,1
EC117399,Madhup Bora,61.0,Male,10,3,20567.54,131.0,0.05,7.0,Ahmedabad,0
EC117400,Hridaan Chokshi,43.0,Male,24,246,405.84,99.0,0.65,7.0,Jaipur,0
EC117401,Manjari Dhar,48.0,??,28,8,3605.94,166.0,0.15,10.0,Jaipur,0
EC117402,Ahana  Rana,58.0,Other,35,136,12193.71,12.0,0.21,8.0,Bangalore,0
EC117403,Rhea Sankaran,33.0,Male,43,181,22053.64,121.0,0.03,2.0,Mumbai,1
EC117404,Aaryahi Tripathi,23.0,Female,52,115,15562.15,54.0,0.5,4.0,Pune,0
EC117405,Dhruv Sawhney,60.0,Male,63,181,21516.51,44.0,0.25,1.0,Nagpur,0
EC117406,Baiju Jani,28.0,Male,50,17,9840.57,1.0,0.24,1.0,Delhi,0
EC117407,Kiaan Garg,51.0,Male,44,199,6179.73,105.0,0.69,5.0,Jaipur,1
EC117408,Kartik Lanka,59.0,Male,56,168,16303.38,,0.47,2.0,Nagpur,1
EC117409,Ryan Krish,18.0,Female,19,238,1448.41,1.0,0.33,1.0,Nagpur,0
EC117410,Navya Raja,62.0,Male,47,88,5666.53,47.0,0.09,2.0,Bangalore,0
EC117411,Anika Dar,26.0,Male,1,49,22997.05,94.0,0.19,3.0,Kolkata,1
EC117412,Abram Loke,56.0,Female,51,244,20659.83,59.0,0.61,8.0,Jaipur,1
EC117413,Shamik Basak,62.0,Other,51,122,7139.71,122.0,0.06,8.0,Ahmedabad,1
EC117414,Tara Jain,24.0,Male,32,47,15640.55,38.0,0.69,7.0,Jaipur,0
EC117415,Vanya Bahri,53.0,Female,6,168,532.57,64.0,0.67,2.0,Delhi,1
EC117416,Riya Jayaraman,52.0,Female,24,199,12762.26,147.0,0.69,8.0,Bangalore,0
EC117417,Aradhya Ravi,52.0,Male,69,249,22591.61,137.0,0.09,4.0,Jaipur,0
EC117418,Kismat Badal,19.0,Male,46,4,10899.51,41.0,0.48,1.0,Bangalore,1
EC117419,Jivika Luthra,25.0,Male,14,206,6636.09,35.0,0.22,4.0,Bangalore,0
EC117420,Prerak Gokhale,58.0,Female,18,116,9775.44,57.0,0.65,3.0,Mumbai,0
EC117421,Tushar Badal,40.0,Female,7,85,20595.61,117.0,0.54,10.0,Kolkata,0
EC117422,Arhaan Ratti,61.0,Female,70,129,20691.86,113.0,0.16,2.0,Chennai,1
EC117423,Nirvaan Bassi,20.0,Male,57,140,14166.17,144.0,0.54,10.0,Jaipur,0
EC117424,Heer Khanna,51.0,Male,58,105,11260.95,95.0,0.57,,Mumbai,1
EC117425,Saira Edwin,24.0,Male,26,50,4073.37,151.0,0.26,4.0,Mumbai,0
EC117426,Ela Upadhyay,24.0,Male,38,67,11876.73,171.0,0.26,5.0,Mumbai,0
EC117427,Armaan Dubey,63.0,Female,59,219,10944.42,34.0,0.63,1.0,Ahmedabad,1
EC117428,Adira Bains,27.0,Female,5,176,10170.29,83.0,0.56,1.0,Kolkata,1
EC117429,Yuvraj  Dube,58.0,Male,24,152,3350.24,12.0,0.07,4.0,Mumbai,0
EC117430,Anvi Halder,140.0,Female,52,213,21382.93,45.0,0.61,2.0,Bangalore,1
EC117431,Akarsh Baria,29.0,Male,17,107,17314.29,59.0,0.63,9.0,Hyderabad,0
EC117432,Jhanvi Babu,23.0,Female,68,104,24839.86,107.0,0.12,4.0,Jaipur,0
EC117433,Madhav Mander,39.0,Female,13,107,2002.94,96.0,0.26,1.0,Delhi,1
EC117434,Indranil Chandran,61.0,Male,50,210,14538.68,36.0,0.61,7.0,Jaipur,0
EC117435,Piya Shenoy,,Other,25,247,22895.44,101.0,0.06,3.0,Pune,0
EC117436,Himmat Tak,28.0,Female,9,178,20875.48,151.0,0.35,8.0,Hyderabad,1
EC117437,Farhan Ahluwalia,50.0,Female,21,130,13274.83,72.0,0.69,9.0,Delhi,1
EC117438,Tanya Dewan,40.0,Female,37,208,16857.83,,0.19,1.0,Hyderabad,1
EC117439,Biju Kothari,47.0,Male,64,246,4070.9,38.0,0.27,3.0,Nagpur,0
EC117440,Pihu Mangal,45.0,Female,25,105,171.93,110.0,0.08,2.0,Delhi,1
EC117441,Yakshit Deshmukh,18.0,Male,67,4,23313.4,1.0,0.52,7.0,Jaipur,1
EC117442,Neysa Sami,64.0,Male,67,75,19966.18,126.0,0.68,8.0,Jaipur,1
EC117443,Taimur Vaidya,36.0,Male,51,227,13254.23,22.0,0.24,7.0,Ahmedabad,0
EC117444,Ira Sekhon,64.0,Female,59,36,2159.14,69.0,0.09,2.0,Ahmedabad,0
EC117445,Purab Ratti,34.0,Male,66,123,10936.52,158.0,0.25,2.0,Ahmedabad,1
EC117446,Uthkarsh Sengupta,66.0,Female,33,106,24727.61,38.0,0.69,10.0,Jaipur,0
EC117447,Mishti Uppal,31.0,Male,66,66,10708.09,104.0,0.06,,Bangalore,1
EC117448,Adira Vaidya,63.0,Other,10,96,761.26,143.0,0.34,4.0,Chennai,1
EC117449,Romil Sankaran,32.0,Male,47,224,11249.66,164.0,0.02,4.0,Mumbai,0
EC117450,Samar Garde,33.0,Male,37,88,15597.66,8.0,0.21,8.0,Bangalore,0
EC117451,Advik Virk,,Female,17,212,13502.7,14.0,0.6,3.0,Pune,0
EC117452,Advika Sundaram,19.0,Female,35,47,6999.83,155.0,0.16,4.0,Nagpur,1
EC117453,Aayush Kanda,38.0,Male,14,32,5380.14,16.0,0.29,6.0,Ahmedabad,0
EC117454,Nehmat Seshadri,42.0,Female,35,102,23747.42,119.0,0.13,5.0,Chennai,1
EC117455,Kiara Magar,45.0,Female,5,244,6553.75,50.0,0.59,4.0,Bangalore,0
EC117456,Shalv Das,68.0,Female,35,150,4035.05,59.0,0.24,9.0,Bangalore,0
EC117457,Umang Sarin,38.0,Female,4,122,24697.59,49.0,0.01,1.0,Chennai,0
EC117458,Mamooty Salvi,55.0,Female,34,70,22550.69,143.0,0.31,9.0,Nagpur,1
EC117459,Neelofar Datta,40.0,Male,70,52,23531.12,121.0,0.54,2.0,Chennai,1
EC117460,Myra Subramaniam,55.0,Male,53,182,,53.0,0.06,2.0,Ahmedabad,0
EC117461,Vedika Sachdev,23.0,Male,21,59,16602.15,85.0,0.33,2.0,Delhi,0
EC117462,Zara Kalla,40.0,Male,32,224,211.21,2.0,0.23,5.0,Pune,0
EC117463,Romil Som,66.0,Male,58,179,2410.58,69.0,0.44,6.0,Kolkata,0
EC117464,Ivana Dugal,43.0,Female,38,58,,,0.24,9.0,Kolkata,0
EC117465,Shaan Dhingra,55.0,Male,22,190,7096.26,73.0,0.41,3.0,Jaipur,1
EC117466,Faiyaz Tak,37.0,Female,7,102,395579.0,138.0,0.05,5.0,Ahmedabad,1
EC117467,Taimur Kurian,62.0,Male,3,167,,53.0,0.7,6.0,Mumbai,0
EC117468,Ojas Lad,20.0,Female,7,235,13530.48,115.0,0.38,3.0,Chennai,1
EC117469,Eshani Gara,41.0,Male,9,120,4964.32,138.0,0.19,4.0,Nagpur,0
EC117470,Umang Mannan,61.0,Male,43,237,8804.07,176.0,0.45,8.0,Ahmedabad,1
EC117471,Hrishita Mahal,63.0,Female,62,157,10208.99,99.0,0.2,6.0,Mumbai,0
EC117472,Lakshay Kala,51.0,Female,27,108,20262.4,145.0,0.0,7.0,Pune,0
EC117473,Kiaan Dugar,25.0,Male,10,183,10030.72,123.0,0.01,3.0,Mumbai,1
EC117474,Vanya Mandal,56.0,Other,36,159,,149.0,0.05,5.0,Delhi,1
EC117475,Samarth Vyas,27.0,Female,58,168,12743.33,74.0,0.51,6.0,Jaipur,1
EC117476,Aradhya Sankar,35.0,Female,14,91,930813.0,164.0,0.6,5.0,Bangalore,1
EC117477,Emir Dara,40.0,Female,47,103,20137.24,101.0,0.58,7.0,Chennai,1
EC117478,Rati Zachariah,53.0,Male,49,135,3082.11,25.0,0.48,9.0,Nagpur,0
EC117479,Zain D’Alia,20.0,Male,56,21,12979.35,16.0,0.53,1.0,Mumbai,1
EC117480,Aarush Zachariah,67.0,Female,3,233,18615.88,174.0,0.33,6.0,Bangalore,0
EC117481,Tanya Aggarwal,27.0,Male,9,194,314.42,106.0,0.21,6.0,Pune,1
EC117482,Rasha Goel,18.0,Male,61,149,4167.79,,0.13,10.0,Ahmedabad,1
EC117483,Zaina Tiwari,28.0,Male,19,101,16024.36,5.0,0.7,9.0,Jaipur,1
EC117484,Yasmin Chadha,38.0,Female,47,78,16064.13,51.0,0.3,5.0,Jaipur,0
EC117485,Ivan Keer,,Male,54,199,10158.87,99.0,0.19,10.0,Delhi,0
EC117486,Jayant Sahota,,Female,59,146,24369.1,65.0,0.51,6.0,Chennai,0
EC117487,Diya Sathe,19.0,Female,54,133,4477.34,18.0,0.15,1.0,Ahmedabad,0
EC117488,Vanya Kara,53.0,Other,62,186,20172.09,103.0,0.13,10.0,Pune,1
EC117489,Shalv Mahajan,31.0,Female,42,112,5552.62,170.0,0.62,8.0,Delhi,0
EC117490,Khushi Zachariah,22.0,male ,5,74,6555.35,154.0,0.42,3.0,Ahmedabad,1
EC117491,Lagan Kurian,60.0,Male,8,177,19982.72,167.0,0.05,4.0,Hyderabad,0
EC117492,Kabir Shroff,57.0,Male,12,103,8404.88,82.0,0.01,8.0,Chennai,0
EC117493,Neysa Kadakia,0.0,Female,22,48,18388.0,57.0,0.1,9.0,Mumbai,0
EC117494,Zeeshan Bajaj,63.0,Female,53,46,,25.0,0.02,8.0,Chennai,0
EC117495,Indranil Chaudhry,18.0,Male,8,103,3775.06,137.0,0.13,,Chennai,0
EC117496,Umang Sethi,30.0,Female,9,235,695.45,176.0,0.41,1.0,Jaipur,1
EC117497,Sana Saraf,27.0,Male,66,239,,10.0,0.12,,Mumbai,0
EC117498,Krish Rajagopalan,63.0,Female,56,62,11784.97,167.0,0.34,8.0,Mumbai,0
EC117499,Mohanlal Khare,53.0,Female,68,148,21132.79,126.0,0.25,10.0,Chennai,0
EC117500,Armaan Walia,68.0,Male,65,65,10983.23,110.0,0.6,1.0,Ahmedabad,1
EC117501,Saksham Keer,31.0,Female,67,82,3316.34,104.0,0.36,5.0,Jaipur,1
EC117502,Hridaan Chaudhuri,47.0,Female,5,38,4184.42,0.0,0.69,2.0,Kolkata,0
EC117503,Ojas Dora,55.0,Female,44,46,10692.15,78.0,0.02,9.0,Kolkata,0
EC117504,Badal Bassi,34.0,Male,29,162,12784.65,161.0,0.48,8.0,Hyderabad,0
EC117505,Aarav Suri,63.0,Male,34,21,16842.6,169.0,0.04,9.0,Bangalore,1
EC117506,Amani Garg,43.0,Female,14,113,2967.58,30.0,0.05,9.0,Chennai,0
EC117507,Nehmat Bobal,30.0,Male,64,245,23182.64,72.0,0.46,4.0,Delhi,1
EC117508,Mishti Chopra,54.0,Male,57,232,9415.54,102.0,0.35,7.0,Pune,1
EC117509,Advik Buch,47.0,Female,10,156,18871.03,149.0,0.17,10.0,Kolkata,0
EC117510,Taimur Deshmukh,66.0,Male,24,107,17723.17,61.0,0.31,10.0,Delhi,0
EC117511,Advik Kalita,35.0,Female,44,3,2304.51,50.0,0.3,5.0,Nagpur,0
EC117512,Ahana  Deep,45.0,Female,42,3,15366.23,122.0,0.04,2.0,Chennai,1
EC117513,Sahil Khurana,29.0,Male,35,217,24954.63,120.0,0.23,9.0,Pune,0
EC117514,Vritika Baral,24.0,Male,43,203,854811.0,125.0,0.21,5.0,Hyderabad,0
EC117515,Arnav Bahl,56.0,Male,66,158,6860.35,23.0,0.56,6.0,Chennai,1
EC117516,Arnav Iyer,21.0,Female,7,56,,1.0,0.45,7.0,Kolkata,0
EC117517,Gokul Manne,34.0,Male,45,239,20029.59,58.0,0.03,10.0,Ahmedabad,0
EC117518,Jiya Buch,51.0,Male,67,195,7939.11,113.0,0.29,2.0,Kolkata,0
EC117519,Arhaan Issac,51.0,Female,44,214,22312.32,165.0,0.05,8.0,Hyderabad,0
EC117520,Manikya Zachariah,40.0,Male,22,4,11618.42,31.0,0.58,7.0,Kolkata,1
EC117521,Oorja Bhargava,68.0,Male,41,198,12567.29,7.0,0.16,1.0,Pune,0
EC117522,Jayant Barad,32.0,Male,23,9,13775.9,40.0,0.29,6.0,Delhi,0
EC117523,Aarav Hayer,47.0,Male,28,143,11752.96,4.0,0.4,5.0,Nagpur,0
EC117524,Nirvi Swamy,31.0,Female,50,21,1455.88,27.0,0.03,2.0,Nagpur,0
EC117525,Krish Ganesh,24.0,Female,29,228,19822.64,151.0,0.33,1.0,Bangalore,1
EC117526,Eva De,23.0,Female,63,89,23823.06,54.0,0.59,,Mumbai,0
EC117527,Anahita Kala,48.0,Female,55,221,872.52,176.0,0.23,7.0,Delhi,0
EC117528,Neelofar Wadhwa,51.0,Other,25,222,21066.21,140.0,0.29,3.0,Kolkata,0
EC117529,Dharmajan Arya,64.0,Female,25,79,20325.25,,0.36,7.0,Delhi,0
EC117530,Miraan Mann,,Male,12,153,14084.38,21.0,0.18,9.0,Mumbai,0
EC117531,Khushi Kurian,30.0,Female,42,50,2469.17,65.0,0.49,7.0,Chennai,1
EC117532,Yuvraj  Ramesh,30.0,Male,66,118,17912.8,157.0,0.62,7.0,Nagpur,1
EC117533,Nitara Sangha,45.0,Female,46,73,24268.34,166.0,0.66,9.0,Kolkata,1
EC117534,Kaira Goswami,40.0,Female,27,41,6489.1,175.0,0.35,1.0,Hyderabad,1
EC117535,Manjari Balakrishnan,57.0,Male,14,230,23383.57,15.0,0.0,3.0,Hyderabad,0
EC117536,Lagan Chada,31.0,Female,32,182,12528.57,117.0,0.55,7.0,Chennai,0
EC117537,Khushi Gola,22.0,Male,65,139,13959.97,68.0,0.33,3.0,Pune,0
EC117538,Raghav Keer,,Male,68,73,24351.84,82.0,0.59,9.0,Delhi,1
EC117539,Hansh Jha,22.0,Female,34,188,,48.0,0.67,7.0,Kolkata,0
EC117540,Nirvaan Venkataraman,53.0,Male,44,217,23300.01,119.0,0.36,5.0,Delhi,1
EC117541,Sahil Dixit,36.0,Female,62,190,23282.73,1.0,0.58,5.0,Delhi,0
EC117542,Zoya Mann,22.0,Female,3,80,800513.0,,0.3,1.0,Ahmedabad,0
EC117543,Tejas Gole,57.0,Female,28,227,14671.56,1.0,0.6,5.0,Jaipur,1
EC117544,Eshani Acharya,38.0,Female,16,55,11852.68,109.0,0.32,8.0,Nagpur,1
EC117545,Urvi Bala,67.0,Female,9,15,,116.0,0.08,10.0,Delhi,1
EC117546,Manikya Raval,60.0,Male,39,107,19778.76,63.0,0.49,7.0,Kolkata,1
EC117547,Kanav Sengupta,,Male,71,219,5124.68,54.0,0.45,8.0,Hyderabad,0
EC117548,Sahil Issac,57.0,unknown,6,105,4790.21,36.0,0.18,9.0,Delhi,0
EC117549,Heer Bhargava,25.0,Male,40,168,955495.0,130.0,0.12,3.0,Kolkata,1
EC117550,Rati Loke,22.0,Male,28,47,12924.43,75.0,0.09,2.0,Nagpur,1
EC117551,Kimaya Ratta,27.0,Male,61,71,10402.95,10.0,0.32,8.0,Kolkata,0
EC117552,Dharmajan Vala,19.0,Female,23,164,16011.23,36.0,0.26,2.0,Pune,1
EC117553,Neelofar Chowdhury,56.0,Female,32,236,1339.58,15.0,0.05,,Hyderabad,0
EC117554,Nitara Buch,26.0,Female,35,234,2702.63,3.0,0.29,7.0,Kolkata,0
EC117555,Zain Comar,19.0,Male,21,173,19122.24,110.0,0.48,1.0,Hyderabad,1
EC117556,Anya Kibe,34.0,Male,58,101,22112.68,58.0,0.22,7.0,Delhi,0
EC117557,Pihu Boase,56.0,Female,40,172,7941.42,34.0,0.35,3.0,Mumbai,1
EC117558,Shayak Chacko,46.0,Male,32,173,22946.86,137.0,0.35,,Bangalore,1
EC117559,Raghav Mannan,51.0,Male,53,232,3229.05,129.0,0.55,,Nagpur,1
EC117560,Yasmin Sagar,62.0,Male,51,72,6236.43,127.0,0.18,5.0,Pune,1
EC117561,Zaina Bail,29.0,Female,14,215,17682.65,57.0,0.7,6.0,Chennai,1
EC117562,Krish Hari,30.0,Male,48,82,22128.87,40.0,0.38,8.0,Kolkata,0
EC117563,Hrishita Sekhon,,Female,58,131,14463.27,108.0,0.49,9.0,Delhi,1
EC117564,Jayan Ranganathan,69.0,Female,60,215,1219.02,10.0,0.17,5.0,Kolkata,0
EC117565,Darshit Sheth,63.0,Male,64,191,7996.58,121.0,0.11,5.0,Jaipur,0
EC117566,Advik Agrawal,19.0,Female,50,1,17516.45,34.0,0.28,10.0,Chennai,0
EC117567,Vardaniya Kamdar,51.0,Female,15,81,21273.42,,0.28,8.0,Delhi,1
EC117568,Zain Jha,42.0,Female,3,248,14839.25,178.0,0.53,3.0,Chennai,0
EC117569,Ahana  Ramaswamy,50.0,Male,27,27,3648.23,102.0,0.57,6.0,Bangalore,0
EC117570,Dhruv Bhatt,42.0,Female,17,51,11904.32,178.0,0.58,2.0,Nagpur,1
EC117571,Vidur Jhaveri,56.0,Male,53,202,8050.05,161.0,0.3,9.0,Kolkata,0
EC117572,Vidur Sankaran,33.0,Female,16,80,21548.08,165.0,0.06,3.0,Mumbai,0
EC117573,Hazel Deep,31.0,Female,19,146,3272.96,56.0,0.22,10.0,Kolkata,0
EC117574,Miraan Sha,21.0,Male,36,7,591.58,97.0,0.45,5.0,Mumbai,1
EC117575,Dharmajan Bandi,27.0,Female,52,53,3241.51,56.0,0.54,,Delhi,1
EC117576,Navya Bhasin,25.0,Male,45,97,22367.45,172.0,0.2,7.0,Delhi,1
EC117577,Urvi Virk,46.0,Female,14,53,19563.89,142.0,0.05,9.0,Nagpur,0
EC117578,Lavanya Dey,35.0,Male,41,237,17875.54,,0.08,8.0,Mumbai,0
EC117579,Shlok Wason,62.0,Male,36,52,8330.3,68.0,0.29,2.0,Jaipur,1
EC117580,Diya Ramaswamy,60.0,Male,12,15,10018.52,134.0,0.24,10.0,Nagpur,0
EC117581,Madhup Sani,26.0,Female,62,82,3610.65,71.0,0.62,3.0,Chennai,1
EC117582,Kabir De,36.0,Male,47,154,11896.65,161.0,0.51,7.0,Ahmedabad,1
EC117583,Yuvraj  Wali,31.0,Male,44,178,12491.47,19.0,0.66,1.0,Bangalore,1
EC117584,Ela Mahajan,58.0,Female,28,149,10649.19,29.0,0.19,4.0,Kolkata,1
EC117585,Oorja Sidhu,30.0,Male,20,156,3706.65,108.0,0.23,7.0,Ahmedabad,0
EC117586,Romil Salvi,52.0,Female,20,66,21634.65,120.0,0.44,8.0,Hyderabad,1
EC117587,Dhanuk Gour,46.0,Female,12,119,371526.0,71.0,0.37,2.0,Jaipur,1
EC117588,Farhan Lad,20.0,Female,26,48,11987.25,102.0,0.36,,Chennai,1
EC117589,Drishya Sankaran,38.0,Female,57,145,3057.52,76.0,0.1,2.0,Kolkata,0
EC117590,Adah Bir,21.0,Female,61,21,16298.25,53.0,0.44,7.0,Ahmedabad,0
EC117591,Taimur Dugal,53.0,Male,48,197,23119.59,10.0,0.2,3.0,Kolkata,0
EC117592,Miraan Cherian,69.0,Male,47,154,24908.17,13.0,0.32,10.0,Pune,0
EC117593,Vanya Sabharwal,32.0,Male,42,138,508.96,79.0,0.25,3.0,Ahmedabad,1
EC117594,Rania Shah,36.0,Male,70,227,17240.39,92.0,0.18,6.0,Pune,0
EC117595,Jivin Sane,52.0,Male,21,161,20721.6,100.0,0.59,3.0,Jaipur,1
EC117596,Dishani Sampath,42.0,Male,17,24,3093.77,80.0,0.6,10.0,Chennai,0
EC117597,Alisha Shukla,40.0,Male,45,158,1500.55,112.0,0.36,2.0,Chennai,1
EC117598,Kiara Chakrabarti,61.0,Female,48,102,12358.96,17.0,0.01,9.0,Pune,0
EC117599,Alisha Batra,29.0,Male,3,72,2995.41,15.0,0.0,1.0,Bangalore,0
EC117600,Yuvaan Srivastava,44.0,Male,3,154,11657.07,25.0,0.29,9.0,Hyderabad,0
EC117601,Bhamini Ramesh,53.0,Female,13,178,13174.61,171.0,0.66,2.0,Chennai,1
EC117602,Parinaaz Bala,42.0,Male,33,39,12679.96,117.0,0.36,6.0,Hyderabad,1
EC117603,Nishith Loke,63.0,Female,45,26,22302.48,122.0,0.52,4.0,Kolkata,1
EC117604,Siya Kamdar,47.0,Female,62,190,22665.39,9.0,0.04,6.0,Kolkata,0
EC117605,Saanvi Bala,50.0,Male,23,246,18433.69,152.0,0.54,4.0,Ahmedabad,1
EC117606,Sara Joshi,45.0,Male,60,39,13857.16,49.0,0.49,6.0,Bangalore,1
EC117607,Vihaan Kanda,46.0,Male,43,217,24112.08,18.0,0.63,,Mumbai,0
EC117608,Jayesh Bhatti,66.0,male ,52,162,20309.34,105.0,0.5,2.0,Nagpur,0
EC117609,Shaan Malhotra,39.0,Male,62,207,19282.46,175.0,0.53,1.0,Kolkata,1
EC117610,Jhanvi Ahluwalia,53.0,Female,48,214,18058.43,117.0,0.54,8.0,Nagpur,1
EC117611,Taimur Choudhury,53.0,Male,33,40,2678.13,138.0,0.5,8.0,Chennai,1
EC117612,Anika Shetty,50.0,Male,24,140,9726.18,120.0,0.13,7.0,Hyderabad,0
EC117613,Indrajit Roy,52.0,Female,50,249,15561.6,43.0,0.7,,Jaipur,0
EC117614,Indranil Mandal,46.0,Male,23,26,1248.36,43.0,0.66,5.0,Hyderabad,0
EC117615,Anahita Dani,49.0,Male,22,198,21024.69,69.0,0.2,5.0,Jaipur,0
EC117616,Vaibhav Lad,38.0,Female,67,200,5344.78,,0.43,10.0,Ahmedabad,0
EC117617,Vedika Varughese,36.0,Male,21,146,6358.54,167.0,0.05,2.0,Mumbai,1
EC117618,Dhanuk Kamdar,38.0,Male,22,126,17941.06,170.0,0.5,5.0,Hyderabad,1
EC117619,Stuvan Chana,63.0,Female,70,228,13419.02,52.0,0.41,2.0,Bangalore,0
EC117620,Drishya Grover,30.0,Male,27,245,23858.28,46.0,0.56,6.0,Delhi,0
EC117621,Aradhya Kala,64.0,Male,33,220,202886.0,62.0,0.57,3.0,Nagpur,1
EC117622,Ehsaan Jani,0.0,Female,11,20,513166.0,72.0,0.38,10.0,Hyderabad,0
EC117623,Shayak Saini,64.0,Male,68,162,13283.28,175.0,0.24,2.0,Ahmedabad,1
EC117624,Suhana Borra,62.0,Female,57,244,14624.68,161.0,0.45,6.0,Ahmedabad,1
EC117625,Reyansh Swamy,51.0,Male,39,72,21843.48,47.0,0.51,3.0,Pune,1
EC117626,Neelofar Tailor,54.0,FEMALE,39,7,19315.44,33.0,0.38,5.0,Pune,0
EC117627,Jivika Rege,28.0,Female,8,12,8441.79,29.0,0.21,5.0,Bangalore,0
EC117628,Shalv Chand,25.0,Female,15,244,22603.08,65.0,0.28,4.0,Bangalore,0
EC117629,Sumer Rege,,Male,2,157,16633.03,36.0,0.19,3.0,Jaipur,0
EC117630,Kismat Soni,55.0,Female,1,123,7544.04,116.0,0.2,7.0,Ahmedabad,0
EC117631,Hiran Vora,22.0,Female,8,95,5484.01,4.0,0.5,8.0,Bangalore,0
EC117632,Arnav Bansal,18.0,Male,54,124,3226.7,82.0,0.01,2.0,Mumbai,0
EC117633,Miraya Kara,55.0,Other,48,187,,153.0,0.16,9.0,Jaipur,1
EC117634,Suhana Varghese,45.0,Male,5,187,13237.63,57.0,0.48,4.0,Hyderabad,1
EC117635,Trisha Som,44.0,Female,11,243,22677.21,63.0,0.25,7.0,Nagpur,1
EC117636,Heer Dasgupta,53.0,Male,19,231,3118.61,151.0,0.42,9.0,Hyderabad,1
EC117637,Raunak Bora,33.0,Male,27,217,2038.9,,0.58,4.0,Chennai,0
EC117638,Ishaan Shah,34.0,Male,8,146,21179.03,90.0,0.15,1.0,Mumbai,1
EC117639,Diya Krishnamurthy,43.0,Female,5,148,20075.7,,0.03,3.0,Hyderabad,1
EC117640,Jayant Sridhar,50.0,Male,20,205,4076.78,67.0,0.01,9.0,Jaipur,0
EC117641,Dharmajan Gaba,55.0,Male,35,84,17750.33,114.0,0.39,10.0,Bangalore,1
EC117642,Vritika Bhandari,25.0,Male,56,210,13420.34,139.0,0.15,2.0,Jaipur,0
EC117643,Pihu Mangal,0.0,Male,48,68,7761.81,134.0,0.54,6.0,Pune,1
EC117644,Jayesh Krishna,50.0,Male,60,170,23146.95,156.0,0.28,7.0,Nagpur,1
EC117645,Adira Bali,,Male,62,36,24700.08,31.0,0.4,3.0,Nagpur,0
EC117646,Anvi Sachdev,56.0,Male,57,67,7357.67,70.0,0.36,9.0,Chennai,1
EC117647,Bhavin Ramesh,60.0,Female,39,72,19797.47,43.0,0.05,3.0,Pune,0
EC117648,Sahil Sundaram,39.0,Male,55,210,9473.89,121.0,0.63,9.0,Jaipur,1
EC117649,Nitara Doctor,37.0,Female,71,92,6527.32,23.0,0.66,7.0,Delhi,1
EC117650,Manikya Sodhi,61.0,Male,25,137,12875.73,117.0,0.04,10.0,Bangalore,0
EC117651,Zain Suri,46.0,Female,62,166,779.1,62.0,0.14,9.0,Jaipur,0
EC117652,Anahita Loyal,63.0,Male,40,13,22199.88,172.0,0.4,10.0,Nagpur,1
EC117653,Sara Kapur,42.0,Male,19,229,12628.4,141.0,0.07,8.0,Jaipur,0
EC117654,Siya Bhardwaj,52.0,Female,38,143,11312.32,94.0,0.06,6.0,Nagpur,0
EC117655,Bhavin Lala,33.0,Male,49,105,1884.43,108.0,0.36,3.0,Kolkata,1
EC117656,Prerak Edwin,48.0,Female,24,193,5342.04,13.0,0.2,8.0,Ahmedabad,0
EC117657,Arhaan Setty,64.0,Female,11,136,,72.0,0.15,6.0,Mumbai,0
EC117658,Aarush Barad,25.0,Female,32,20,996479.0,52.0,0.51,9.0,Jaipur,1
EC117659,Shanaya Gill,18.0,Male,42,215,5644.33,166.0,0.45,10.0,Ahmedabad,1
EC117660,Prisha Bose,25.0,Male,35,145,946.9,124.0,0.45,2.0,Jaipur,1
EC117661,Dharmajan Babu,51.0,Female,50,20,3531.11,21.0,0.3,10.0,Jaipur,0
EC117662,Rohan Saini,35.0,Male,7,152,2528.11,70.0,0.67,3.0,Kolkata,1
EC117663,Seher Brahmbhatt,18.0,Male,16,208,12894.44,24.0,0.63,10.0,Hyderabad,1
EC117664,Riya Baria,68.0,Male,41,144,20698.22,35.0,0.42,5.0,Nagpur,0
EC117665,Prisha Chopra,54.0,Female,30,58,1880.15,52.0,0.46,6.0,Pune,1
EC117666,Elakshi Taneja,52.0,Female,52,113,15067.45,98.0,0.6,9.0,Nagpur,1
EC117667,Dhanush Boase,48.0,Male,50,64,3441.69,43.0,0.55,5.0,Pune,0
EC117668,Farhan Lad,57.0,Male,23,239,9765.14,15.0,0.34,8.0,Jaipur,0
EC117669,Prisha Issac,44.0,Male,64,77,20968.92,68.0,0.51,5.0,Mumbai,1
EC117670,Shaan Singhal,38.0,Male,2,139,15267.8,98.0,0.54,7.0,Bangalore,1
